date,rainfall_mm,rolling3,spi3,drought_class
2022-11-01,112.70307922363281,245.52576065063477,0.5850713250701827,Normal / Wet
2022-12-01,159.92117309570312,371.7439270019531,1.160642543945168,Normal / Wet
2023-01-01,105.30084228515625,377.9250946044922,0.6389569101314475,Normal / Wet
2023-02-01,210.47183227539062,475.69384765625,2.389065842294567,Normal / Wet
2023-03-01,76.62821197509766,392.40088653564453,1.4217948172662813,Normal / Wet
2023-04-01,27.497055053710938,314.5970993041992,1.3594613881334152,Normal / Wet
2023-05-01,58.309024810791016,162.4342918395996,0.03872814387602829,Normal / Wet
2023-06-01,15.779032707214355,101.58511257171631,0.5597555107661678,Normal / Wet
2023-07-01,14.212845802307129,88.3009033203125,2.0258346751972685,Normal / Wet
2023-08-01,11.14013671875,41.132015228271484,-0.21565428353271265,Mild drought
2023-09-01,26.15297508239746,51.50595760345459,-0.8032145055682527,Mild drought
2023-10-01,118.46134948730469,155.75446128845215,0.6009122766331443,Normal / Wet
2023-11-01,71.17424774169922,215.78857231140137,-0.00979577583400426,Mild drought
2023-12-01,150.81298828125,340.4485855102539,0.6770483364130659,Normal / Wet
2024-01-01,166.20033264160156,388.1875686645508,0.8519287264622658,Normal / Wet
2024-02-01,66.4383544921875,383.45167541503906,0.664954989961925,Normal / Wet
2024-03-01,149.1548614501953,381.7935485839844,1.2260614541408477,Normal / Wet
2024-04-01,71.72826385498047,287.3214797973633,0.8307082296456247,Normal / Wet
2024-05-01,8.885225296020508,229.7683506011963,1.6654196096353582,Normal / Wet
2024-06-01,14.543767929077148,95.15725708007812,0.3566080594394203,Normal / Wet
2024-07-01,6.114706993103027,29.543700218200684,-1.1438554542988166,Moderate drought
2024-08-01,10.787023544311523,31.4454984664917,-1.006239677240602,Moderate drought
2024-09-01,60.9947395324707,77.89647006988525,0.40104784898749424,Normal / Wet
2024-10-01,70.14572143554688,141.9274845123291,0.27399861721735513,Normal / Wet
2024-11-01,100.22434997558594,231.36481094360352,0.30813932960890705,Normal / Wet
2024-12-01,121.71588134765625,292.08595275878906,-0.13185998351888592,Mild drought
