date,ndvi,ndvi_clim,ndvi_anomaly
2000-02-01,0.6738756732526143,0.6681779633643089,0.0056977098883054245
2000-03-01,0.6793631196988354,0.6570939385414912,0.02226918115734422
2000-04-01,0.6469773523200334,0.6183856628131198,0.028591689506913598
2000-05-01,0.5882363545295951,0.5476925559108239,0.04054379861877122
2000-06-01,0.5035904174867019,0.46952849417722725,0.03406192330947461
2000-07-01,0.43754530023071886,0.41018045063106984,0.02736484959964902
2000-08-01,0.380394533656489,0.37746729854963,0.002927235106858994
2000-09-01,0.3867098351405936,0.3853011743479926,0.0014086607926009909
2000-10-01,0.4886223434993361,0.4449198102424374,0.04370253325689871
2000-11-01,0.5908084644008009,0.5322522455865607,0.058556218814240224
2000-12-01,0.6300608433590825,0.6041559721948233,0.025904871164259213
2001-01-01,0.6456265869191387,0.6444671083285952,0.001159478590543439
2001-02-01,0.627297784182175,0.6681779633643089,-0.040880179182133936
2001-03-01,0.6369435403899962,0.6570939385414912,-0.020150398151494997
2001-04-01,0.6268194483884915,0.6183856628131198,0.008433785575371666
2001-05-01,0.5591951517136315,0.5476925559108239,0.011502595802807658
2001-06-01,0.49485379960620207,0.46952849417722725,0.02532530542897482
2001-07-01,0.39713408047080334,0.41018045063106984,-0.013046370160266496
2001-08-01,0.3657410528766758,0.37746729854963,-0.011726245672954216
2001-09-01,0.3727852302205769,0.3853011743479926,-0.01251594412741569
2001-10-01,0.4886342786963049,0.4449198102424374,0.043714468453867505
2001-11-01,0.6044664010607408,0.5322522455865607,0.07221415547418009
2001-12-01,0.6593163513793174,0.6041559721948233,0.055160379184494124
2002-01-01,0.653658926771238,0.6444671083285952,0.00919181844264283
2002-02-01,0.6723688144677522,0.6681779633643089,0.004190851103443305
2002-03-01,0.6641539788236152,0.6570939385414912,0.007060040282123925
2002-04-01,0.5680185045629802,0.6183856628131198,-0.0503671582501396
2002-05-01,0.4987378158781042,0.5476925559108239,-0.04895474003271971
2002-06-01,0.43512223109750753,0.46952849417722725,-0.03440626307971972
2002-07-01,0.39128583537963596,0.41018045063106984,-0.018894615251433877
2002-08-01,0.4011372633098832,0.37746729854963,0.02366996476025318
2002-09-01,0.45333740506237313,0.3853011743479926,0.06803623071438053
2002-10-01,0.47878312789570193,0.4449198102424374,0.03386331765326456
2002-11-01,0.5097549290350154,0.5322522455865607,-0.0224973165515453
2002-12-01,0.5674062273854744,0.6041559721948233,-0.036749744809348894
2003-01-01,0.622823334579779,0.6444671083285952,-0.02164377374881621
2003-02-01,0.6574852539082087,0.6681779633643089,-0.010692709456100236
2003-03-01,0.6228920487207492,0.6570939385414912,-0.034201889820742015
2003-04-01,0.5661204911647741,0.6183856628131198,-0.052265171648345654
2003-05-01,0.5135966960651421,0.5476925559108239,-0.03409585984568175
2003-06-01,0.4475327055600472,0.46952849417722725,-0.021995788617180045
2003-07-01,0.39701598997478466,0.41018045063106984,-0.013164460656285182
2003-08-01,0.3580099263906531,0.37746729854963,-0.019457372158976916
2003-09-01,0.34484946280870044,0.3853011743479926,-0.04045171153929217
2003-10-01,0.3793210838891314,0.4449198102424374,-0.06559872635330599
2003-11-01,0.46455365153875705,0.5322522455865607,-0.06769859404780365
2003-12-01,0.5285445151593192,0.6041559721948233,-0.07561145703550409
2004-01-01,0.5982175009900705,0.6444671083285952,-0.04624960733852468
2004-02-01,0.6570558108312231,0.6681779633643089,-0.011122152533085794
2004-03-01,0.6852752437280609,0.6570939385414912,0.028181305186569694
2004-04-01,0.6370102222873089,0.6183856628131198,0.018624559474189062
2004-05-01,0.5350357555449229,0.5476925559108239,-0.012656800365901
2004-06-01,0.4405750862526604,0.46952849417722725,-0.028953407924566854
2004-07-01,0.3928038996659401,0.41018045063106984,-0.017376550965129745
2004-08-01,0.3790251298284126,0.37746729854963,0.0015578312787825621
2004-09-01,0.41535896660641003,0.3853011743479926,0.030057792258417426
2004-10-01,0.4352096726378651,0.4449198102424374,-0.009710137604572289
2004-11-01,0.48929804349627776,0.5322522455865607,-0.042954202090282945
2004-12-01,0.6029299366249941,0.6041559721948233,-0.0012260355698292535
2005-01-01,0.6684205072985405,0.6444671083285952,0.023953398969945305
2005-02-01,0.6672867082042803,0.6681779633643089,-0.0008912551600286367
2005-03-01,0.673099124627854,0.6570939385414912,0.01600518608636281
2005-04-01,0.6357579524556134,0.6183856628131198,0.0173722896424936
2005-05-01,0.543001050022506,0.5476925559108239,-0.004691505888317904
2005-06-01,0.4492284245122338,0.46952849417722725,-0.020300069664993425
2005-07-01,0.39889179815276804,0.41018045063106984,-0.011288652478301797
2005-08-01,0.3674719530396087,0.37746729854963,-0.009995345510021292
2005-09-01,0.37623030430732746,0.3853011743479926,-0.009070870040665147
2005-10-01,0.4097036817352884,0.4449198102424374,-0.03521612850714895
2005-11-01,0.5267487132300855,0.5322522455865607,-0.00550353235647516
2005-12-01,0.5798994131053966,0.6041559721948233,-0.0242565590894267
2006-01-01,0.6466109750706219,0.6444671083285952,0.002143866742026712
2006-02-01,0.6833819007697894,0.6681779633643089,0.015203937405480539
2006-03-01,0.6763455116516287,0.6570939385414912,0.019251573110137477
2006-04-01,0.6417001489605938,0.6183856628131198,0.023314486147474
2006-05-01,0.5739996292517804,0.5476925559108239,0.0263070733409565
2006-06-01,0.46613641257288574,0.46952849417722725,-0.0033920816043415125
2006-07-01,0.4044368997659935,0.41018045063106984,-0.00574355086507633
2006-08-01,0.3796276090996138,0.37746729854963,0.0021603105499837794
2006-09-01,0.42247553350233114,0.3853011743479926,0.03717435915433853
2006-10-01,0.5049333592115509,0.4449198102424374,0.06001354896911354
2006-11-01,0.5937954241251683,0.5322522455865607,0.06154317853860758
2006-12-01,0.6234148877767698,0.6041559721948233,0.01925891558194648
2007-01-01,0.653489695383623,0.6444671083285952,0.009022587055027786
2007-02-01,0.6404321676502034,0.6681779633643089,-0.027745795714105514
2007-03-01,0.5879023362932261,0.6570939385414912,-0.06919160224826515
2007-04-01,0.5680664510494886,0.6183856628131198,-0.05031921176363119
2007-05-01,0.49065449219686835,0.5476925559108239,-0.057038063713955534
2007-06-01,0.4217856798971247,0.46952849417722725,-0.047742814280102575
2007-07-01,0.3911329037388375,0.41018045063106984,-0.019047546892232314
2007-08-01,0.36109295096489663,0.37746729854963,-0.016374347584733384
2007-09-01,0.3547590652874327,0.3853011743479926,-0.03054210906055993
2007-10-01,0.45455753051913944,0.4449198102424374,0.009637720276702066
2007-11-01,0.5799381463414024,0.5322522455865607,0.04768590075484169
2007-12-01,0.6442354780767076,0.6041559721948233,0.04007950588188425
2008-01-01,0.6368687153531145,0.6444671083285952,-0.007598392975480706
2008-02-01,0.6415746325193445,0.6681779633643089,-0.026603330844964357
2008-03-01,0.6209656993363064,0.6570939385414912,-0.03612823920518482
2008-04-01,0.6082755381476325,0.6183856628131198,-0.01011012466548733
2008-05-01,0.5548452477113762,0.5476925559108239,0.0071526918005523354
2008-06-01,0.48583342846730504,0.46952849417722725,0.01630493429007779
2008-07-01,0.4266273934802438,0.41018045063106984,0.016446942849173973
2008-08-01,0.37303881648975634,0.37746729854963,-0.004428482059873673
2008-09-01,0.3553495216271753,0.3853011743479926,-0.02995165272081729
2008-10-01,0.397307009962636,0.4449198102424374,-0.04761280027980136
2008-11-01,0.4929822706758627,0.5322522455865607,-0.039269974910698
2008-12-01,0.5888045032310861,0.6041559721948233,-0.01535146896373718
2009-01-01,0.6387266384099916,0.6444671083285952,-0.005740469918603663
2009-02-01,0.69615431825978,0.6681779633643089,0.027976354895471123
2009-03-01,0.6794790079779573,0.6570939385414912,0.02238506943646612
2009-04-01,0.615027041981146,0.6183856628131198,-0.003358620831973802
2009-05-01,0.5386201276748389,0.5476925559108239,-0.009072428235984975
2009-06-01,0.4682527745437945,0.46952849417722725,-0.0012757196334327592
2009-07-01,0.3979389950455258,0.41018045063106984,-0.012241455585544014
2009-08-01,0.3679487413596511,0.37746729854963,-0.009518557189978905
2009-09-01,0.3979733353705561,0.3853011743479926,0.012672161022563522
2009-10-01,0.4913979389492128,0.4449198102424374,0.04647812870677542
2009-11-01,0.5843313155631392,0.5322522455865607,0.05207906997657852
2009-12-01,0.6172473033522183,0.6041559721948233,0.013091331157395025
2010-01-01,0.6441454150790515,0.6444671083285952,-0.0003216932495436753
2010-02-01,0.675734464884233,0.6681779633643089,0.0075565015199241525
2010-03-01,0.6509813363548586,0.6570939385414912,-0.006112602186632676
2010-04-01,0.6147336616460615,0.6183856628131198,-0.0036520011670583274
2010-05-01,0.5401685691045118,0.5476925559108239,-0.007523986806312055
2010-06-01,0.4501964080498951,0.46952849417722725,-0.01933208612733217
2010-07-01,0.3880489702161768,0.41018045063106984,-0.022131480414893046
2010-08-01,0.34851444708815815,0.37746729854963,-0.028952851461471862
2010-09-01,0.3321713060654974,0.3853011743479926,-0.05312986828249522
2010-10-01,0.3721258054366524,0.4449198102424374,-0.07279400480578496
2010-11-01,0.5252755762908303,0.5322522455865607,-0.0069766692957303755
2010-12-01,0.6264881966114472,0.6041559721948233,0.022332224416623858
2011-01-01,0.6803646355792289,0.6444671083285952,0.035897527250633665
2011-02-01,0.6852927444551501,0.6681779633643089,0.01711478109084119
2011-03-01,0.6377562874816818,0.6570939385414912,-0.019337651059809446
2011-04-01,0.6227019652627744,0.6183856628131198,0.004316302449654641
2011-05-01,0.5725284673164085,0.5476925559108239,0.02483591140558461
2011-06-01,0.4902693004916682,0.46952849417722725,0.020740806314440974
2011-07-01,0.4219818419869051,0.41018045063106984,0.011801391355835245
2011-08-01,0.39513691376699106,0.37746729854963,0.017669615217361045
2011-09-01,0.4177512515092638,0.3853011743479926,0.032450077161271185
2011-10-01,0.48379378119212835,0.4449198102424374,0.03887397094969097
2011-11-01,0.5204818965546794,0.5322522455865607,-0.011770349031881344
2011-12-01,0.5816892511832289,0.6041559721948233,-0.022466721011594415
2012-01-01,0.6425684446953223,0.6444671083285952,-0.0018986636332729567
2012-02-01,0.6610068247877836,0.6681779633643089,-0.007171138576525293
2012-03-01,0.6359061409554045,0.6570939385414912,-0.021187797586086687
2012-04-01,0.5876209694319381,0.6183856628131198,-0.030764693381181707
2012-05-01,0.5079157346001489,0.5476925559108239,-0.03977682131067495
2012-06-01,0.43312339017303514,0.46952849417722725,-0.03640510400419211
2012-07-01,0.3895477175320859,0.41018045063106984,-0.020632733098983946
2012-08-01,0.3539392580762708,0.37746729854963,-0.023528040473359213
2012-09-01,0.41132789073057197,0.3853011743479926,0.026026716382579362
2012-10-01,0.5239961277579649,0.4449198102424374,0.07907631751552752
2012-11-01,0.5947561719031461,0.5322522455865607,0.06250392631658541
2012-12-01,0.6363335263433078,0.6041559721948233,0.032177554148484444
2013-01-01,0.678248843666913,0.6444671083285952,0.03378173533831774
2013-02-01,0.6827890406725067,0.6681779633643089,0.014611077308197773
2013-03-01,0.665764214474001,0.6570939385414912,0.008670275932509797
2013-04-01,0.6141026327247405,0.6183856628131198,-0.004283030088379269
2013-05-01,0.5446822930085853,0.5476925559108239,-0.003010262902238603
2013-06-01,0.4683262630848056,0.46952849417722725,-0.001202231092421624
2013-07-01,0.4194342737453792,0.41018045063106984,0.00925382311430939
2013-08-01,0.39196121150012914,0.37746729854963,0.014493912950499122
2013-09-01,0.37402934311022146,0.3853011743479926,-0.011271831237771146
2013-10-01,0.39652504828509666,0.4449198102424374,-0.048394761957340715
2013-11-01,0.5062600331186808,0.5322522455865607,-0.02599221246787986
2013-12-01,0.6264082613882611,0.6041559721948233,0.022252289193437802
2014-01-01,0.6433928605571996,0.6444671083285952,-0.0010742477713956422
2014-02-01,0.6681962435857213,0.6681779633643089,1.8280221412370068e-05
2014-03-01,0.6650915156790449,0.6570939385414912,0.007997577137553669
2014-04-01,0.6223598359808052,0.6183856628131198,0.003974173167685446
2014-05-01,0.5209063793810182,0.5476925559108239,-0.02678617652980564
2014-06-01,0.4368451768338806,0.46952849417722725,-0.032683317343346674
2014-07-01,0.3791395773597996,0.41018045063106984,-0.031040873271270253
2014-08-01,0.3539951562966853,0.37746729854963,-0.023472142252944694
2014-09-01,0.3349783556119891,0.3853011743479926,-0.05032281873600353
2014-10-01,0.39295423121941425,0.4449198102424374,-0.05196557902302312
2014-11-01,0.5201444982583413,0.5322522455865607,-0.012107747328219398
2014-12-01,0.5731354307993377,0.6041559721948233,-0.0310205413954856
2015-01-01,0.6183951744387816,0.6444671083285952,-0.02607193388981366
2015-02-01,0.6360227186759456,0.6681779633643089,-0.03215524468836328
2015-03-01,0.6175735891079263,0.6570939385414912,-0.03952034943356497
2015-04-01,0.5882719407827046,0.6183856628131198,-0.03011372203041518
2015-05-01,0.5062230438455435,0.5476925559108239,-0.04146951206528038
2015-06-01,0.4279066814083091,0.46952849417722725,-0.04162181276891813
2015-07-01,0.3791215620537963,0.41018045063106984,-0.031058888577273513
2015-08-01,0.3624801275878173,0.37746729854963,-0.014987170961812735
2015-09-01,0.3867167875142229,0.3853011743479926,0.0014156131662302895
2015-10-01,0.39872071664390346,0.4449198102424374,-0.046199093598533914
2015-11-01,0.39169961658696584,0.5322522455865607,-0.14055262899959486
2015-12-01,0.4700658966365356,0.6041559721948233,-0.13409007555828772
2016-01-01,0.5530193324307919,0.6444671083285952,-0.09144777589780329
2016-02-01,0.5904420851016313,0.6681779633643089,-0.07773587826267758
2016-03-01,0.6046996506406237,0.6570939385414912,-0.05239428790086753
2016-04-01,0.593245574663253,0.6183856628131198,-0.02514008814986679
2016-05-01,0.5235634262333032,0.5476925559108239,-0.024129129677520678
2016-06-01,0.45253216759214215,0.46952849417722725,-0.016996326585085098
2016-07-01,0.394447990435314,0.41018045063106984,-0.01573246019575586
2016-08-01,0.37076367005388966,0.37746729854963,-0.006703628495740355
2016-09-01,0.39283996476261,0.3853011743479926,0.007538790414617413
2016-10-01,0.4551389773621427,0.4449198102424374,0.01021916711970533
2016-11-01,0.5438034822478731,0.5322522455865607,0.011551236661312414
2016-12-01,0.5966680010311897,0.6041559721948233,-0.007487971163633644
2017-01-01,0.6119785337813072,0.6444671083285952,-0.03248857454728804
2017-02-01,0.6802145041102223,0.6681779633643089,0.012036540745913427
2017-03-01,0.6762071502273018,0.6570939385414912,0.019113211685810594
2017-04-01,0.6085865148412215,0.6183856628131198,-0.009799147971898292
2017-05-01,0.5397146695443307,0.5476925559108239,-0.007977886366493214
2017-06-01,0.48094205883197083,0.46952849417722725,0.01141356465474358
2017-07-01,0.4230992710724899,0.41018045063106984,0.012918820441420065
2017-08-01,0.38614618525372124,0.37746729854963,0.008678886704091227
