date,ndvi,ndvi_clim,ndvi_anomaly
2010-02-01,0.2140167273280653,0.21683966589730116,-0.0028229385692358777
2010-03-01,0.24199398426174232,0.22515498259054706,0.01683900167119526
2010-04-01,0.2417336015506153,0.23122384282308484,0.01050975872753046
2010-05-01,0.22453341643866712,0.22366001665886692,0.0008733997798001936
2010-06-01,0.2114590191275533,0.2132370825824525,-0.001778063454899198
2010-07-01,0.19782881112541797,0.20291293910366867,-0.0050841279782506965
2010-08-01,0.18547444320610298,0.1938740543215922,-0.008399611115489203
2010-09-01,0.1774963799021047,0.18526838685766894,-0.007772006955564237
2010-10-01,0.1701993839886748,0.17622321699816418,-0.006023833009489388
2010-11-01,0.16054155318845775,0.17174238007994094,-0.01120082689148319
2010-12-01,0.17026280027176321,0.1758335230714891,-0.005570722799725897
2011-01-01,0.2252985836778274,0.1913749575102092,0.03392362616761821
2011-02-01,0.2837063577866626,0.21683966589730116,0.06686669188936142
2011-03-01,0.28238887733072193,0.22515498259054706,0.05723389474017487
2011-04-01,0.2673088251796323,0.23122384282308484,0.036084982356547446
2011-05-01,0.24829273007783645,0.22366001665886692,0.024632713418969526
2011-06-01,0.23862915047790162,0.2132370825824525,0.025392067895449122
2011-07-01,0.22487889049722332,0.20291293910366867,0.021965951393554645
2011-08-01,0.21566177963690994,0.1938740543215922,0.021787725315317752
2011-09-01,0.2066189272485267,0.18526838685766894,0.021350540390857764
2011-10-01,0.19638993520052803,0.17622321699816418,0.020166718202363848
2011-11-01,0.1812900727176675,0.17174238007994094,0.009547692637726563
2011-12-01,0.18249943308657018,0.1758335230714891,0.006665910015081072
2012-01-01,0.1916321808623745,0.1913749575102092,0.0002572233521652978
2012-02-01,0.2252036251795688,0.21683966589730116,0.00836395928226763
2012-03-01,0.22114460059022642,0.22515498259054706,-0.004010382000320639
2012-04-01,0.23029417013774842,0.23122384282308484,-0.000929672685336419
2012-05-01,0.23094005073046392,0.22366001665886692,0.007280034071596997
2012-06-01,0.21467177864104353,0.2132370825824525,0.001434696058591034
2012-07-01,0.20670041963133268,0.20291293910366867,0.0037874805276640056
2012-08-01,0.19629954843653524,0.1938740543215922,0.0024254941149430553
2012-09-01,0.18814016894655647,0.18526838685766894,0.0028717820888875256
2012-10-01,0.18009163231108488,0.17622321699816418,0.0038684153129207033
2012-11-01,0.17345764746092077,0.17174238007994094,0.0017152673809798236
2012-12-01,0.19362530600949043,0.1758335230714891,0.01779178293800132
2013-01-01,0.20810538981126972,0.1913749575102092,0.016730432301060527
2013-02-01,0.1983909580451703,0.21683966589730116,-0.018448707852130874
2013-03-01,0.18975021970956638,0.22515498259054706,-0.035404762880980684
2013-04-01,0.20909446116718802,0.23122384282308484,-0.022129381655896813
2013-05-01,0.22551134140073384,0.22366001665886692,0.0018513247418669165
2013-06-01,0.22105916613275464,0.2132370825824525,0.007822083550302145
2013-07-01,0.21128007134552532,0.20291293910366867,0.008367132241856645
2013-08-01,0.19728691632655457,0.1938740543215922,0.0034128620049623803
2013-09-01,0.18526304089269136,0.18526838685766894,-5.345964977587769e-06
2013-10-01,0.17102557216571188,0.17622321699816418,-0.005197644832452303
2013-11-01,0.16664244269746598,0.17174238007994094,-0.005099937382474967
2013-12-01,0.17523140266652648,0.1758335230714891,-0.0006021204049626305
2014-01-01,0.1901032197148353,0.1913749575102092,-0.0012717377953739006
2014-02-01,0.21783123412860028,0.21683966589730116,0.000991568231299117
2014-03-01,0.23636699751724896,0.22515498259054706,0.011212014926701902
2014-04-01,0.23384439534238974,0.23122384282308484,0.002620552519304903
2014-05-01,0.22379632938656624,0.22366001665886692,0.00013631272769931702
2014-06-01,0.20980895488988427,0.2132370825824525,-0.003428127692568228
2014-07-01,0.19955899642706953,0.20291293910366867,-0.0033539426765991365
2014-08-01,0.19250484336904838,0.1938740543215922,-0.0013692109525438034
2014-09-01,0.18140197967312474,0.18526838685766894,-0.0038664071845442016
2014-10-01,0.16922235394431961,0.17622321699816418,-0.007000863053844564
2014-11-01,0.17439938110510123,0.17174238007994094,0.0026570010251602827
2014-12-01,0.18538024897585276,0.1758335230714891,0.009546725904363645
2015-01-01,0.1815405448366908,0.1913749575102092,-0.009834412673518395
2015-02-01,0.17941168930689927,0.21683966589730116,-0.037427976590401896
2015-03-01,0.1899365154538122,0.22515498259054706,-0.03521846713673485
2015-04-01,0.21356476668299706,0.23122384282308484,-0.01765907614008777
2015-05-01,0.20427609209366476,0.22366001665886692,-0.01938392456520216
2015-06-01,0.19935441929951747,0.2132370825824525,-0.013882663282935026
2015-07-01,0.19889145951756293,0.20291293910366867,-0.004021479586105742
2015-08-01,0.19428642611210245,0.1938740543215922,0.00041237179051026307
2015-09-01,0.18678895761956235,0.18526838685766894,0.0015205707618934083
2015-10-01,0.17142464802958984,0.17622321699816418,-0.004798568968574335
2015-11-01,0.15904438562708606,0.17174238007994094,-0.012697994452854883
2015-12-01,0.1532196613436257,0.1758335230714891,-0.02261386172786342
2016-01-01,0.16212188911084544,0.1913749575102092,-0.029253068399363757
2016-02-01,0.19400006033818817,0.21683966589730116,-0.02283960555911299
2016-03-01,0.20470013273638987,0.22515498259054706,-0.020454849854157187
2016-04-01,0.2194902579115938,0.23122384282308484,-0.01173358491149104
2016-05-01,0.22652415499839298,0.22366001665886692,0.0028641383395260622
2016-06-01,0.21834449255896327,0.2132370825824525,0.005107409976510768
2016-07-01,0.20362234567292525,0.20291293910366867,0.0007094065692565821
2016-08-01,0.19536671689776863,0.1938740543215922,0.0014926625761764456
2016-09-01,0.1852765367978025,0.18526838685766894,8.14994013356718e-06
2016-10-01,0.17247736790439763,0.17622321699816418,-0.0037458490937665456
2016-11-01,0.16141918465349353,0.17174238007994094,-0.010323195426447412
2016-12-01,0.15802779780284795,0.1758335230714891,-0.01780572526864116
2017-01-01,0.18828828704733913,0.1913749575102092,-0.0030866704628700614
2017-02-01,0.2570776766803886,0.21683966589730116,0.04023801078308745
2017-03-01,0.25463281022272083,0.22515498259054706,0.02947782763217377
2017-04-01,0.23646701440367612,0.23122384282308484,0.005243171580591288
2017-05-01,0.21696847001591582,0.22366001665886692,-0.006691546642951102
2017-06-01,0.19869772173896263,0.2132370825824525,-0.014539360843489862
2017-07-01,0.1883490595573751,0.20291293910366867,-0.014563879546293568
2017-08-01,0.17693170463911628,0.1938740543215922,-0.016942349682475905
2017-09-01,0.16882613042428957,0.18526838685766894,-0.016442256433379376
2017-10-01,0.16420073580993919,0.17622321699816418,-0.012022481188224993
2017-11-01,0.15896562566077355,0.17174238007994094,-0.012776754419167397
2017-12-01,0.1583187833985849,0.1758335230714891,-0.017514739672904206
2018-01-01,0.16029216480706504,0.1913749575102092,-0.031082792703144152
2018-02-01,0.19320941906687453,0.21683966589730116,-0.023630246830426638
2018-03-01,0.20524511738623133,0.22515498259054706,-0.01990986520431573
2018-04-01,0.22961477936750693,0.23122384282308484,-0.0016090634555779026
2018-05-01,0.23294178811685284,0.22366001665886692,0.009281771457985921
2018-06-01,0.21920666551512497,0.2132370825824525,0.005969582932672468
2018-07-01,0.2055434892789257,0.20291293910366867,0.0026305501752570404
2018-08-01,0.1894559333053401,0.1938740543215922,-0.00441812101625208
2018-09-01,0.1787148401840916,0.18526838685766894,-0.006553546673577354
2018-10-01,0.1661398460408869,0.17622321699816418,-0.010083370957277266
2018-11-01,0.1555888210290847,0.17174238007994094,-0.016153559050856248
2018-12-01,0.15224934387061015,0.1758335230714891,-0.023584179200878963
2019-01-01,0.15332112369001108,0.1913749575102092,-0.03805383382019811
2019-02-01,0.17852487866458425,0.21683966589730116,-0.03831478723271692
2019-03-01,0.1906285230090882,0.22515498259054706,-0.03452645958145886
2019-04-01,0.19898524308546137,0.23122384282308484,-0.03223859973762347
2019-05-01,0.2020033738582816,0.22366001665886692,-0.021656642800585324
2019-06-01,0.19181020125955445,0.2132370825824525,-0.02142688132289805
2019-07-01,0.1787837241356787,0.20291293910366867,-0.024129214967989976
2019-08-01,0.17181106374886623,0.1938740543215922,-0.022062990572725955
2019-09-01,0.1646755147439879,0.18526838685766894,-0.02059287211368105
2019-10-01,0.15514437058862512,0.17622321699816418,-0.021078846409539054
2019-11-01,0.14917888907798713,0.17174238007994094,-0.022563491001953817
2019-12-01,0.15078612719993145,0.1758335230714891,-0.02504739587155766
2020-01-01,0.1737569515663834,0.1913749575102092,-0.017618005943825787
2020-02-01,0.20655584494438764,0.21683966589730116,-0.010283820952913525
2020-03-01,0.2355338041378205,0.22515498259054706,0.010378821547273431
